,component0,component1,component2,component3,component4,component5,component6,component7,component8,component9,component10,component11,component12,component13,component14,component15,component16,component17,component18,component19,component20,component21,component22,component23,component24,component25,component26,component27,component28,component29,component30,component31,component32,component33,component34,component35,component36,component37,component38,component39,component40,component41,component42,component43,component44,component45,component46,component47,component48,component49
162-1_vector_tfidf.txt,0.3452153641747109,-0.7544913857082314,-0.03413153426627635,-0.005014987073469894,-0.1290886361090318,0.10496932616433831,-0.1333920629179577,0.12085189051308048,-0.02812089019794252,0.03575733664572858,0.0091414633470482,-0.030345014653420464,-0.09271635494899003,0.1150515776703028,-0.04061800802820729,0.05883929359587286,0.03202947164986871,0.03660244479230824,0.10031553266015454,-0.02739224331826323,-0.038672736680629705,-0.02403262346470998,-0.06070903292035721,-0.026182573180652608,-0.04303567937366228,0.031063584613065836,-0.05206562832202461,-0.14805878370066766,-0.11499558658653082,0.026495792402106384,0.05073854945527795,-0.025425919142471342,0.07574895433072773,-0.07940851089622891,0.0017163303381868796,0.1125626417762897,0.08313602910126887,0.019138500565120342,-0.08826490578944664,-0.13537962083328048,0.03466795366365021,-0.11962147651244724,0.00394849648816803,-0.043483591196827556,-0.124143758201377,-0.1717969306444227,0.09937940454384947,0.0025936796027667113,0.0964945034666151,-0.12809679500761034
162-2_vector_tfidf.txt,0.35008264111539544,-0.7424486986667552,-0.02409312342725216,0.007988612848351595,-0.15502710710013096,0.0764552077279351,-0.09951698050826954,0.12218926701665454,-0.06495661124830034,0.01567280760867549,0.001183842983326825,-0.012691146908043726,-0.07745814423186156,0.10667596711983596,-0.05921906290717365,0.05947216657586901,0.06373740966766632,0.03017438546534156,0.128925609660944,-0.02943333302152504,-0.06157720043018261,-0.012680289126935775,-0.06028103078456488,0.0033973328293201922,-0.0592556667092971,0.05124434212295537,-0.07374683730884629,-0.15649839815562155,-0.12453373608064239,0.0729169091010979,0.0548770633789543,-0.04396108960101843,0.07782657802780849,-0.07704322105714409,-0.004678775068873086,0.0740942434227011,0.05408078455646065,0.00509809250954569,-0.10547017066940248,-0.14370010895985547,0.06270698015657465,-0.10921727264240184,0.0034727421724096885,-0.03954397907551676,-0.12944198852906777,-0.15945509369755007,0.10123773314859279,0.007578252042625452,0.11365609863982896,-0.12180949966697972
162-3_vector_tfidf.txt,0.34008633800531574,-0.7593772674289956,-0.023606757948189238,-0.018943970158998232,-0.16890597473341468,0.07125423645165392,-0.10961845813003204,0.10659780751512023,-0.03982908150752841,0.045842235760405324,0.01667319291850576,-0.03220487214107206,-0.09584240563319145,0.1178991903868045,-0.04213288978646232,0.0728901792004357,0.0495588045001094,0.020946498068828184,0.10888273115176744,-0.01696347839698855,-0.04508132657014545,-0.009668326007947611,-0.09249802595114145,-0.014000667522503327,-0.05285857570802149,0.054214882376856066,-0.06055126956295224,-0.11292446783152613,-0.13767749226497913,0.07125385442775134,0.046002776940918255,-0.03143434175434736,0.05943867273258135,-0.04254968508498991,-0.0039185928273356005,0.07224469752922771,0.05632452597699821,0.0018412928818613153,-0.08158593674251079,-0.15345708839871758,0.06753578550086846,-0.10067134519866272,0.027371990513246045,-0.04435358217670296,-0.13270818691212669,-0.1870102853884354,0.06573662186366082,0.03919122450737109,0.09154378065094473,-0.10588238370747308
162-4_vector_tfidf.txt,0.333022933050502,-0.7587627175916015,-0.04398426328676908,-0.009370300244327156,-0.15071133800037256,0.08215034862469779,-0.10123655256725694,0.07938909555084543,-0.030523979548897302,0.03600961385218694,0.023373422437067477,-0.028458245706874462,-0.10011995364591138,0.13094192170950433,-0.05084153891943564,0.04983364291541191,0.054674621131829956,0.020769587269813556,0.12020041102127041,0.006949404435139079,-0.06797302272201859,-0.004939336518465052,-0.06364849822559562,-0.002700486659408281,-0.06329963803781724,0.056932242424051566,-0.08487799737010764,-0.1510704863100095,-0.11556736614522871,0.06788819660155378,0.028516368233690786,-0.03413738432965224,0.08791445458692931,-0.06352070987769376,0.00013871680294939642,0.06904210868954064,0.08149043215948111,0.008756257055712143,-0.09085825245018564,-0.14653226597187682,0.017717063367667384,-0.13421042663777974,0.009769523847791294,-0.03770559965000999,-0.13791458083309666,-0.1612443162433944,0.09356032677852606,0.029396829488700232,0.10043156088523136,-0.09019316338259845
162-5_vector_tfidf.txt,0.35169207444794204,-0.753108632206392,-0.02268673447935063,0.002166863585496954,-0.16393510103592407,0.0907022319650739,-0.11358032197652389,0.08706860328336112,-0.0505426475353112,-0.004547938795049547,0.003478944630206785,-0.025998511483952175,-0.0813616659237068,0.08644397020817136,-0.05426687342761925,0.04560928173090767,0.08198737269564646,0.04241889278488325,0.12658850325456528,-0.011834204864428488,-0.0536139877705736,0.013454122487538847,-0.06295411722961283,-0.012564714052336218,-0.05248541634418271,0.08687850699225412,-0.11161602009808884,-0.14987281862060559,-0.12137740084618415,0.08101957085566076,0.033162594467587715,-0.04830152228288661,0.06112723620795214,-0.07227127530847922,0.00614100927730592,0.07962310509750192,0.07186378093226621,-0.0018519539520669643,-0.07601430646209362,-0.1225890972786658,0.05282349862451566,-0.07319884093170001,0.00837384583941084,-0.013653591260656581,-0.134606045979717,-0.16450343308548734,0.11651759389505427,0.051303410044504116,0.0865276522021502,-0.10124506887206351
162-6_vector_tfidf.txt,0.3328392506216377,-0.7462697194962409,-0.04159003249972329,-0.006747559136716183,-0.13769103337565622,0.06361000365633178,-0.1268343728710048,0.1039017715113977,-0.03805994493712846,0.03551962691086897,0.005666709616023003,-0.04669307450561717,-0.08546310112285643,0.11200925426565153,-0.045488312152981145,0.05648143929507363,0.04619451281928572,0.02196585521507514,0.14968063176561913,-0.009658960550203434,-0.03674893198513307,0.0032175440932412985,-0.09401151897144017,0.004359863200445357,-0.052115646558111864,0.04953845550571395,-0.09844401363029306,-0.14714617446666234,-0.12559285300719936,0.07136552739597497,0.05291059366980125,-0.044343808776920075,0.08792852941919066,-0.05053197049680324,0.008724556764823066,0.11035262261209615,0.05602152733656961,-0.009652938939993881,-0.06785549662574761,-0.15500165210357333,0.041019119565697676,-0.08775451803235106,0.00792594830476946,-0.023407222853190825,-0.15235705184665532,-0.17150840788671518,0.10360272330121552,0.03975204385778377,0.09254388770486374,-0.12339633388177118
162-7_vector_tfidf.txt,0.32774670613418144,-0.7527371651307903,-0.02777418092220841,-0.007672989994485171,-0.1474515866504994,0.09097264895825315,-0.12749653210993672,0.09900172964881668,-0.08426643253312795,0.017459682279956867,0.0034927877115660585,-0.023510756532628508,-0.08588843491894198,0.10662257832350326,-0.057162517114623265,0.0585319803192661,0.05458373920286054,0.033916719044539134,0.11269362549198562,-0.017449940872207716,-0.0575457491786542,-0.014865340246971672,-0.0763943634700624,-0.0012627822681851233,-0.05813970018004207,0.04706981247328078,-0.06862099238378465,-0.14953988372550409,-0.12461460367268708,0.04645640970774146,0.03585691434000873,-0.025357997599322703,0.05889357042950094,-0.0679552516275588,-0.006526215544199342,0.101348531062189,0.06378713954382045,0.03276236206991466,-0.11819454081618189,-0.15631859272822457,0.046061380794107036,-0.11663709918147756,-0.01573434713406265,-0.04039300406644859,-0.12429144402784974,-0.14909903298568108,0.1105919747000871,0.05298962243368312,0.08407592735596962,-0.13239492582876358
162-8_vector_tfidf.txt,0.33760328521574917,-0.7500016702226511,-0.03566762216198667,0.0017002609050453333,-0.1481206688677588,0.07299754641705865,-0.10125922967848437,0.09829720616249145,-0.03250672230461406,0.055816631403680476,0.03226092244232901,-0.04136475516505875,-0.09376271000237843,0.10950974363987465,-0.05039642236800539,0.030779029400171895,0.051997128135929604,0.018347090459656268,0.1431528814523922,-0.010800962839445328,-0.05300073577286576,-0.0020077905497040928,-0.06405635380440565,-0.014199319973847567,-0.06479731158706199,0.04603837030422871,-0.09133904707057722,-0.15225491986921438,-0.11897400487670905,0.06773264605221452,0.040043123384414625,-0.048681053352548784,0.06475452723623124,-0.07628863909538736,0.026597701412161622,0.0813604537018278,0.03240535049621591,0.01950604794577267,-0.09029930378263087,-0.13351003466742933,0.09504625245464686,-0.11345961088829588,0.0001824112692770024,-0.029058634027661946,-0.11739240091473985,-0.17323613911692037,0.12573336345436098,0.02889594982341321,0.09764085765130046,-0.1227641588047099
162-9_vector_tfidf.txt,0.3342642523978195,-0.7643638080638939,-0.033840960744821076,-0.0006087825457673943,-0.14600800634807767,0.09817961889589182,-0.10069852388345586,0.10571109226302976,-0.05320921045384659,0.017887697650435356,0.016688340742593278,-0.026656938879699308,-0.08069934079682087,0.09862603062941679,-0.04350779828843139,0.07234887252540452,0.07451141458860734,0.033413573557327526,0.12293772357401511,-0.025121658103501386,-0.0613013358875899,-0.010655236505072337,-0.057308339906594966,-0.0015787492932971459,-0.05108719115486732,0.061562157282870116,-0.08996839509326279,-0.15144423526757744,-0.12208055921826202,0.06917339412741787,0.03813304694812848,-0.024528703218923097,0.05449030894718591,-0.08014265556045128,0.029870022427502092,0.09322752328644314,0.04631982596624375,0.007914873998265261,-0.09367514425847646,-0.13201995920623083,0.03049557673871868,-0.11514400487570993,0.001139261218425072,-0.025339550815902463,-0.10998932787488776,-0.16747514703172334,0.09403542382171748,0.016087734942036896,0.10611030877571845,-0.10779089762300181
162_vector_tfidf.txt,0.36901974979116475,-0.540266146565931,-0.028338520969672158,-0.027882203864121893,-0.19774479583000928,0.17453952978503026,-0.11089120450545205,0.1809613610438406,0.07992493231370618,-0.014447661111728998,-0.11366592762047523,-0.04613822794944016,-0.07274495002189664,0.09137849435451885,0.03610611474722719,0.04542492702728416,-0.0999685726412169,0.02270739629869743,-0.10271363656522849,-0.021319593863570605,-0.09157018734303116,0.010953608941093448,0.09897358980247922,-0.0005241212723394968,-0.008544265715747582,-0.2104024560791995,0.13762980709952163,-0.11525066341777661,-0.05110841592817232,-0.057628160217023314,0.10598977249962703,0.14570598931863374,0.2612012208247572,-0.06045102177896226,0.02275561144089793,0.24608573902232464,0.10162436957533777,0.07243720675095852,-0.11638650572776696,-0.09887354654098811,0.05843783787785194,-0.12519486258954737,0.061544115992030794,-0.0010970642752366401,-0.1129126613445312,-0.1112196384681001,0.045733052239606935,0.07045851459480902,0.14117621083456627,-0.12440198716487968
163-0_vector_tfidf.txt,0.3120894103364757,-0.7626998832883525,-0.03302715751917848,0.03984101286077821,-0.1783838198748261,0.09537187032107908,-0.12790517173920063,0.08605741204606121,-0.057006143910819373,-0.027175853627278028,0.013745868014865796,0.02707237530417183,-0.05462941206845574,0.07883937090409981,0.029638755331657607,0.041389120275276754,-0.0301453502624682,-0.015466936445808198,0.0257067459342814,-0.023837357367075426,0.049644325269930775,0.043500842061522056,-0.10156384391766256,0.13203092832507707,-0.11570580426347543,-0.015125142462984631,-0.013344876320707376,-0.044107113417978065,-0.01033377767097603,0.04487520282284671,-0.07987527060280984,-0.004249528492805508,-0.02357343136615378,-0.05252684827964853,-0.07964573212514711,-0.191850509721247,0.02948341464678526,-0.00941216659166313,0.0016470226179620755,0.017073712596268914,0.026331151550360515,0.11141415650148008,-0.04125527777481843,-0.08745468946501436,-0.08217205296664605,-0.04712082124215634,0.05890240668250013,0.06568385937389982,0.2829011965333277,0.10546950368822247
163-1_vector_tfidf.txt,0.3119256315611614,-0.7561697303475221,-0.03333256570474122,0.03476383930049927,-0.16369307562159863,0.10025404476596017,-0.12515208204400835,0.08404015329425873,-0.07931399219257337,-0.03564080630848256,0.005557784587206118,0.02119693428143038,-0.060137713606247145,0.07594867454122109,0.03054497830031647,0.0379817146504186,0.009271351585563968,0.01843701424584999,0.03383992652567877,-0.04396812430366104,0.05016280386442532,0.020340789496036685,-0.07276056077017351,0.11905022148824929,-0.11459842961330342,-0.015934453052918008,0.003066676350156971,-0.04105285169769759,-0.01554716343410638,0.05094804296170802,-0.07370517496383593,-0.00011973301228921824,-0.042780614648270675,-0.028493887364500023,-0.05392366616403313,-0.22586372556692103,0.03348546289329025,-0.002957013182178073,0.022560691632227806,0.012899017704343839,0.02569326509938349,0.09870855324578254,-0.017848749671330082,-0.10051785453833478,-0.08866264295770519,-0.051478242452709766,0.05756138884112816,0.05447848496639883,0.3164701794679245,0.061827318758460904
163-2_vector_tfidf.txt,0.30921158917876707,-0.749563465884742,-0.028613599501703044,0.050245240167523665,-0.17977105700707516,0.1038697936965688,-0.13369224034921837,0.07200013317164279,-0.06692526799893643,-0.006857160922606374,-0.010568613549482892,0.020542986292076907,-0.07624883456968133,0.06452573565973452,0.04507637974097702,0.04959816053901147,-0.0201513716897031,-0.012828737125893355,0.02809726709115171,-0.037150267391688224,0.06010968721773591,0.04410733378847432,-0.0753256901331224,0.13755068872820972,-0.10390081314497178,-0.02848302778425403,-0.02600438747108838,-0.04478397632502773,-0.023220132527203598,0.05413395261542185,-0.06199334973864137,-0.02057512269863667,-0.017212958740497983,-0.04588954404663434,-0.0695366323093973,-0.20841967869952918,0.04254638157988174,0.025279486535918595,-0.022911536357900088,0.007884012273384219,0.023108750596458737,0.12640057189660753,-0.031624453251932166,-0.0858575288605975,-0.09041400639266271,-0.05054734196132824,0.046296589295490194,0.05327529752763417,0.31032921793088103,0.0893176220996289
163-3_vector_tfidf.txt,0.3066871672266636,-0.7435716837672368,-0.024292311380477532,0.06724233186463748,-0.1653181071286653,0.11208136872522671,-0.13893409318822858,0.0812890659773218,-0.05449762679147863,-0.009477852319782218,-0.015939591403011853,0.040182636222551915,-0.07431008193022066,0.08365867190986234,0.04766920274332665,0.05490545596287828,-0.016856866605972222,-0.018356016467016237,0.012605467519688662,-0.02326321679209209,0.060986138261243106,0.028074883945182497,-0.08435154311186999,0.13406897860569975,-0.10494306511787521,-0.019897314904566338,-0.01612751115739326,-0.026230847583919272,-0.016145480349565502,0.025553455631344257,-0.08698425569440354,-0.0017343705055457052,-0.04035329526585922,-0.07275364503053759,-0.06812006014657761,-0.22227596045986772,0.04653145302426607,0.0026356750820094687,-0.00451515303789,0.0012470571503709102,0.008015739060125964,0.12541259295940363,-0.032092834620263085,-0.08855502609468248,-0.07202555697394876,-0.037527851609193565,0.06195715880584004,0.02964131892881211,0.3146486846984844,0.09742084693005956
163-4_vector_tfidf.txt,0.29850918268230353,-0.7590762919058357,-0.016354042547400572,0.03809776614430983,-0.1664022193978788,0.10615685375531055,-0.1282346239244805,0.06201391126017443,-0.06706570507450098,-0.01935579959625286,-0.01591947818939942,0.05030737689777065,-0.04636424131596959,0.07632285828103316,0.03665450404479439,0.030960039717330818,-0.0033917843729997575,-0.0051325845658174414,0.05253551226807243,-0.03665717601389567,0.04827509391239917,0.04377669885812307,-0.07456093633282102,0.13940779528822497,-0.12042954146223642,0.0026006359439873098,-0.026091246589938534,-0.05907752500507455,-0.03367492541051706,0.02806720771400753,-0.06913552787112151,-0.012971681038556785,-0.033698389559631836,-0.05556003116622842,-0.06958371333011988,-0.20493023754373396,0.024796899682279126,-0.00955448304328121,-0.009690870296286801,0.00210832383904125,0.030230490178908765,0.12766632083803953,-0.043838346724141566,-0.06549880641144677,-0.07234242765850697,-0.050700340604248544,0.02946185899518185,0.056179374021437724,0.31593772306873097,0.09963223335127198
163-5_vector_tfidf.txt,0.3069902676134769,-0.7531212410360845,-0.027382760458905246,0.04887269047974316,-0.17493420208112567,0.12417993528809426,-0.13555098247403935,0.06462025616212443,-0.05583959456744076,-0.02148614975890455,-0.0002606722082986402,0.021843755702213464,-0.0630771935284188,0.09841249767861224,0.05023407497275471,0.0376954107103104,-0.0030440670298692643,-0.0031914752211308585,0.018174392071588812,-0.033780693292635076,0.04474344650772648,0.05154776065197756,-0.0599187329007416,0.1262321246963702,-0.11655208653398844,-0.0036358215989959084,-0.005260822187343821,-0.03105822106220197,-0.023919857489688435,0.05363214095134708,-0.08364726845636138,0.0005288162006266795,-0.04615243132602093,-0.059701532807578686,-0.08016142791983272,-0.20138848246147673,0.020928915787244918,0.0153595734559227,0.011616479118843821,-0.005626029651223525,0.035739558124559034,0.11143280850746808,-0.0322792219701516,-0.10673911327517162,-0.08808558437700932,-0.04644315027765008,0.041959956789223894,0.03099334541503136,0.3068803216973481,0.08954551293650143
163-6_vector_tfidf.txt,0.3251430101430725,-0.754355328805206,-0.031106386713122228,0.047202750038256205,-0.17136246245204068,0.09846977979519377,-0.1291230849913832,0.08667024652228643,-0.06015132866837327,-0.02461170702129475,-0.014125647377248387,0.023688124945106047,-0.09110777817464871,0.06771614871136755,0.059836244936649574,0.041173256417130884,-0.02653450385151942,-0.0030559841069029586,0.024350237432311034,-0.03381819607528418,0.05433171826814844,0.05200935094502992,-0.07813903109133373,0.1474583193061073,-0.09466149831070507,-0.017894536127618613,-0.0037432960457141756,-0.038004265290755374,-0.02237481104718498,0.02946908312520802,-0.05637427518626478,0.00037533239387609377,-0.0351882684154005,-0.04098282120256371,-0.0781899109309208,-0.21427088747415338,0.05496898498653368,0.014861595189190833,-0.004948135336437825,0.009831500372621744,0.018846787958812127,0.10760076041397856,-0.010224193280299396,-0.09326556825547158,-0.06834553931513351,-0.04439260850879601,0.043723639722908776,0.0803001599605534,0.2881539331522896,0.08556503487922712
163-7_vector_tfidf.txt,0.3052364529902085,-0.7559138771030156,-0.025326187446929153,0.048909400863146345,-0.14399712886820254,0.09310998910099261,-0.12466178314540788,0.07734978231776864,-0.07189334193044097,-0.03702800096518954,-0.0049948012946710715,0.030141522177156935,-0.06143758094898684,0.07494911204664112,0.006087456960294061,0.0462911424804316,0.001885314795554287,-0.007803353172318545,0.023303272775696614,-0.019480817381556288,0.05771279595507165,0.04415961079837375,-0.08364167411207556,0.1515241623119367,-0.11411826976559529,-0.04075250862827665,0.007200810924385202,-0.04843867013997116,-0.030553165237488016,0.027390054962607775,-0.09984142528571074,-0.014652695876872974,-0.029464388812265648,-0.03944381625985725,-0.0693689653941311,-0.22298843162104384,0.043576580992094535,0.014300841797827386,-0.014048043407246698,0.016567971227077854,0.0070649904058707105,0.11112801768867743,-0.04865182109731176,-0.08981897985083685,-0.07428192583489553,-0.024974548283969982,0.05644227209022523,0.07519471104940006,0.2976552912208342,0.1062875869631758
163-8_vector_tfidf.txt,0.3106456422761536,-0.7618505496282716,-0.03865858334014427,0.05558542898489963,-0.17558304833640226,0.10779020741316445,-0.11885199109995882,0.08001780855462616,-0.04813740629393121,-0.02216953352757791,-0.00874492473171015,0.030287572277265744,-0.07837817988334594,0.06286044439551597,0.036296053830671644,0.04200162541340508,0.018421488558139704,-0.01288327361408951,0.03135269427917855,-0.027692353449707025,0.06525089066652805,0.048940229636164984,-0.0556044528209531,0.13697054323908564,-0.08925549558098034,-0.013241581509622824,0.0011272486461973317,-0.052441811432051316,-0.014095656481432982,0.035314314608179374,-0.08431432218999502,-0.004101669674056702,-0.026277596186477736,-0.05281226038404982,-0.0793708012085253,-0.19531000238353793,0.034163408564995126,0.020096114751201655,-0.023052879965070806,0.01668619498621366,0.02821212179151556,0.12937178839857993,-0.010838655608612345,-0.07554679257195664,-0.0639042582478452,-0.0657117585997881,0.041860750733660294,0.0595439091154662,0.3065808602193835,0.08344080091984737
163-9_vector_tfidf.txt,0.30992070934140614,-0.7523822062904488,-0.04679635949291648,0.04414160505216246,-0.16428001705429057,0.12258081094377332,-0.12108017219566879,0.08114183292800117,-0.05301244644423875,-0.027337681484111292,0.008952799460893834,0.032618062814818535,-0.07664445609955067,0.0888993354017693,0.040351768433199965,0.0632274307587247,0.009591012626830086,-0.00551742969461918,0.031530715370336346,-0.03420447289799269,0.0651476344166212,0.04568009710610776,-0.06608649528417648,0.1442208459770941,-0.1250947289651464,-0.01826200411460526,0.0028210884568343796,-0.03286105697571701,-0.03432219754775747,0.05543649848689177,-0.09713939387673313,-0.025237746322027403,-0.036097673879601694,-0.04196153184163587,-0.08765134400100598,-0.2128429270849044,0.04231763234190633,0.030460566589106557,-0.007454646116443677,0.008020526169727251,0.0211220524203082,0.11800454909492586,-0.029453134816858982,-0.0738784615778095,-0.06425892905057556,-0.026172982363072497,0.06234320942123936,0.03136435108722639,0.290120515173251,0.08803961380143331
163_vector_tfidf.txt,0.36587575145723483,-0.5834510821349919,-0.05993018785664423,-0.06917498517232477,-0.12831765381452664,0.231165758724687,-0.14073199560872346,0.17143267890906616,0.03840120683256602,-0.05245409788431987,-0.12425031022498928,0.0003940412444331825,-0.03701447293301245,0.068738214195623,0.09327371349176133,0.04957705130269199,-0.10521055163888994,-0.01086025717175801,-0.1351424761021317,-0.01660911828565088,0.02335272001197451,0.003860942830689279,0.06963845729792474,0.119883987111578,-0.03425963037177338,-0.24704520222736728,0.2033151391092258,0.015085132080751783,0.08447924154607718,-0.11035304280720064,0.03494382181585143,0.1455111994907728,0.10173997821001035,-0.019896102910831343,-0.02690832712193032,-0.013751380373682462,0.1421546563105583,0.0681988134525675,-0.08725782031813244,0.051827013181180694,0.038567796950167973,0.08235203884508642,0.0016737456635854758,-0.08329797055377403,-0.09201047715930853,-0.053898573420317376,-0.014455587268077367,0.09992057920644112,0.27589029105282376,0.08143402888528128
164-0_vector_tfidf.txt,0.27440528156338134,-0.6320023309962284,-0.024131575700140368,0.04466433311649484,-0.14594374173750835,0.11053204970913355,-0.17528908212907857,0.09735017878878804,-0.0535580310922168,-0.04326662344005724,0.05505639751398468,-0.036076544314515666,-0.008668243753280392,0.15992622135725784,-0.011085758524423008,0.09615516635617975,0.036570873898773594,0.0928199065763984,0.11912779266612135,-0.12655380197125138,-0.06705245657297952,0.011338337837480833,-0.14783660076927388,-0.0198982908099747,-0.004041185453178412,-0.04848184663706447,-0.06599716738161389,-0.06116100563430597,-0.21405331986534124,0.01202465530119774,-0.09132925281325144,-0.08259367052673176,-0.13091875294848798,-0.017559523937152707,-0.16778711306160424,-0.06244832313606979,0.23170091563288026,-0.06967039775080841,-0.030979995933843683,0.0680197868870821,-0.04536630841463005,0.1560803025933969,0.16940206492301088,0.07187926578695802,0.02769223491680763,0.0696682356935811,-0.22734827716620565,-0.058874809729690836,0.0477176291745675,-0.17116729740836936
164-1_vector_tfidf.txt,0.28716720085722414,-0.618315367573012,-0.003213868729015179,0.02724205601097486,-0.14652673224229315,0.11225167023667228,-0.18373947198052976,0.09881489656350649,-0.06666839674358294,-0.03960865994770311,0.05764692400171318,-0.04344058156943764,-0.014599105993085707,0.15117205464905717,-0.011180393352575401,0.108094658024261,0.05625434570351211,0.09708360581746016,0.11009608947775855,-0.10844819920059535,-0.08577538427616063,0.007976366584558487,-0.1662424393217079,0.004273189433290678,0.006228187086903825,-0.018955620993188482,-0.05938464403844124,-0.07397863370103633,-0.21577711985929232,0.01796133941790533,-0.09205893476894844,-0.0773156191807602,-0.14049786018168614,-0.011194557456630724,-0.17339087989090743,-0.04062076832033745,0.23975374440007072,-0.07070716047206384,-0.058769878173718176,0.06063970184150427,-0.03692112374037309,0.13787690225547136,0.17995729625296034,0.0694065014758257,0.014747180371184188,0.07884463230360345,-0.2352787265177941,-0.04976731399934397,0.037226195683103105,-0.15515942517689058
164-2_vector_tfidf.txt,0.26671594962401907,-0.637875607760347,-0.032282468522692606,0.03189272709428601,-0.14192704763568292,0.1130088941140234,-0.152739258173955,0.06057215202408865,-0.04499947114196179,-0.043073552734844846,0.05197098366941959,-0.033355018510118066,0.00021996427431257836,0.1427649258117876,-0.006092714995413877,0.09917239764688034,0.046209278460742534,0.1128025331022451,0.11602160384327861,-0.13077977028397825,-0.07898909246065569,0.010957391092554464,-0.14184562106216325,-0.007280736165364395,-0.02001540030845422,-0.029661119432762385,-0.04561157713814765,-0.09867029966566301,-0.21022176256391317,-0.006445519764431358,-0.0842691754099532,-0.10202390806178643,-0.14930132716796782,-0.016023128362962363,-0.1865369557502713,-0.05521389787351072,0.23030081644024525,-0.048831928940806325,-0.06753268783105489,0.084935134268168,-0.04809852337614207,0.14826511211964477,0.15340366614283946,0.08650105285877634,0.01949990298866987,0.06714141232414074,-0.23125316007318272,-0.057894230263223156,0.058814042857347794,-0.16486725142138964
164-3_vector_tfidf.txt,0.2637491746507053,-0.6306986176925672,-0.025145014951455852,0.03863907891142414,-0.15444399105727127,0.1211522415921514,-0.16786988563976907,0.07547504591527797,-0.054458887323366144,-0.01341296673907341,0.05229322535012124,-0.03273171433972538,0.011882220538148932,0.14587200242476528,-0.02467418021713807,0.08454746037083624,0.02701673816943986,0.10887182060099193,0.11345953510625881,-0.12681392071115327,-0.09751618302826497,0.03500019814965741,-0.13964054881307603,-0.00336913549738101,-0.007093525840487685,-0.02492858979096587,-0.06076290939141119,-0.07943282416389211,-0.20463451525567933,-0.004393876123571669,-0.10591002706351493,-0.09801241675718997,-0.14153740492132674,-0.020013042982787884,-0.18244468381288162,-0.04859445218770114,0.24076076995636783,-0.059040724380270096,-0.06700712432660608,0.06131721858037829,-0.04044671458641994,0.14542724969688975,0.1635563158220963,0.08093444199471274,0.029521516178834365,0.08096104828801784,-0.23590560102900326,-0.06524033981445015,0.06437674892946657,-0.15320965641823572
164-4_vector_tfidf.txt,0.26728845767119264,-0.6370049726401347,-0.029658412897159613,0.057167006068724206,-0.14511921890114882,0.12219286116034742,-0.1495837328582772,0.09924480375693367,-0.058001630851892166,-0.021067446351054165,0.059367751046760814,-0.017924554676257785,-0.0004135454330770506,0.15754257866951915,-0.020197424991265964,0.08349023932963207,0.049286272872229045,0.08961980242552343,0.11125578746755296,-0.12515135034422728,-0.08295642266067019,0.009329069550484147,-0.13859718044890015,-0.017385603071989268,-0.004198026464773889,-0.035777863340549096,-0.056784817732412354,-0.08205317639106537,-0.1896732779357812,0.002172416252152496,-0.09087136500908655,-0.09932286196966127,-0.14264888003785553,-0.029938192337030687,-0.1859682933560506,-0.031350688975515975,0.24821321673373256,-0.05130275067623634,-0.07542391503836735,0.07478967123701674,-0.02111835763626011,0.1598731024214137,0.173206755785618,0.05380963711662567,0.033927591561969755,0.06298946418120129,-0.22092332450539492,-0.05983046460309059,0.0675838801896851,-0.16405914219475726
164-5_vector_tfidf.txt,0.2593958756119411,-0.6323235534717173,-0.053395884611239446,0.04297159193349007,-0.15686796164318914,0.12249491252499421,-0.14716658306467642,0.10045667598505902,-0.055650768634779454,-0.03571576831694446,0.03299606606209133,-0.04655586421596708,-0.00920766563225551,0.14637868320425984,-0.004785865124341055,0.09256382405552006,0.049934368408941415,0.09580919190379476,0.10418808384821766,-0.12508037634201039,-0.07635362813414415,0.01730952086323499,-0.11867064937494899,-0.018974411222846946,-0.0011515938396212102,-0.023358216954566018,-0.07923796466775332,-0.11062556159763012,-0.21739021009665005,-0.020562983742621953,-0.08090452547664072,-0.09742083209322167,-0.1504054526525185,-0.01776658531042447,-0.1735015050877848,-0.04407516476254173,0.24204657019855988,-0.04140358407720116,-0.08009078023405819,0.08441212015743493,-0.056334079625234575,0.1313438480564261,0.15511755772096678,0.10109051155934,-0.0005305146580821779,0.0790648815190054,-0.23570767711045043,-0.06003356123500162,0.040776809061069494,-0.16418739374671731
164-6_vector_tfidf.txt,0.27627260472293136,-0.6318601991921498,-0.027693672546036198,0.04641580207503532,-0.1426064433233584,0.1353013666751145,-0.1685159940917355,0.08757278455219906,-0.07595669444130351,-0.019424930267712946,0.05464130490173603,-0.04728366673316221,-0.036172264976866764,0.14802330101082542,-0.020401676009230957,0.09510141331225129,0.029683906407367074,0.10815841615987168,0.10746355404343066,-0.12190719217306603,-0.06854198092059788,0.015224966782288641,-0.14337754651321538,-0.008904867020246043,-0.020685340820529374,-0.0404332925516883,-0.06328120592938839,-0.06980804679621272,-0.20851394171391313,0.0011836148697761608,-0.10054624998087472,-0.08374396695155671,-0.15729750549013688,-0.03394281186686591,-0.19160931710708212,-0.04822789815955771,0.23250369398400145,-0.055716730324524184,-0.060669008041140636,0.07923997290400436,-0.04613768622268212,0.12636752419793237,0.15469027805811242,0.06856452230566226,0.01722908121591991,0.08441498546355929,-0.22483537330062295,-0.05220301759295611,0.053688618158001467,-0.15583199697494715
