0.11266419454339549,0.6654736489831028,0.40183193735574574,0.17494565043681187,-0.3092849065154054,1.0,-0.6333792398348951,0.04887385360545782,0.15276724421674248,-0.3396655125234318,0.3530052869192004,0.9891019926556766,0.4233639499345978,0.20248940501899582,-0.7692847500525458,0.08132608956322906,0.017736448483004263,0.6407460699333565,0.30210827033083576,0.0459813348739011,-0.04008657277038319,0.12916510076303456,0.31369681088679835,0.4794997115325905,-1.0
0.9585154679028378,0.9878924988103652,0.992804534420779,1.0,0.9486961187435559,0.9315205599019154,0.8895655467151773,0.7385307098959142,0.7499814100771875,0.6606461297092119,0.5776081691869328,0.3816876612369018,0.2979604827402307,0.2893227868293142,0.23431136901088312,0.22713262520854438,0.1505286992969841,-0.3102268548913565,-0.5997542389524002,-0.6208634601171412,-0.9562526571185507,-0.8783540078010751,-0.9712971729538087,-0.9923538488639173,-1.0
-1.0,-0.9829940013590553,-0.7661116336931812,-0.5405566782495865,-0.5252310332881287,0.0611187904141246,0.06673103415357162,0.2229310516525116,0.3311643446185246,0.41000136869916437,0.465573170133315,0.5167015217054349,0.49735240996816277,0.49514265366660104,0.5062250786341116,0.5316831010213126,0.6578880897235417,0.7919548622580339,1.0,0.8750436227351841,0.8823637656294181,0.5026487886291653,0.49627988621208075,-0.1299260904547752,-0.1450113260494953
1.0,0.8205444814314058,-0.12635283546759946,0.03540678348461035,-0.06489631290120601,-0.08016637520900827,-0.15225543803541286,-0.2903120774559047,-0.413069350404495,-0.39034684348884086,-0.41874143217791837,-0.47813343412467535,-0.5372487159893184,-0.5742629086647186,-0.5747005822592847,-0.6168458093306568,-0.7148860700922541,-0.8923025191252363,-0.9838017836377067,-1.0,-0.8826481721703168,-0.7696003966431859,-0.6014053796846999,-0.3930561576969608,-0.17941899540780204
-1.0,-0.8490301845591532,-0.8715970311840882,-0.8255769240171877,-0.7960191355399624,-0.7695224750808671,-0.7299705021468272,-0.6840770160954637,-0.6769956057291149,-0.601617731816994,-0.5989253876546548,-0.574183357368556,-0.5273870047565776,-0.47216657123814876,-0.3811093375255341,-0.3250392429302732,-0.1292990727665132,0.0017135583587652992,0.3158295322689946,0.5872622227642468,0.8085519504283141,0.9833766222924154,1.0,0.9178913441180401,0.7206197024689076
-0.9613192462814856,-0.799299350824846,-0.8998829753720579,-0.8635508995705815,-0.8891822209839293,-0.9334528758510143,-0.9520522309309308,-0.950619934251778,-1.0,-0.9879122824832105,-0.9721079891781532,-0.9538803229456261,-0.9290362319284309,-0.9143900860904802,-0.8841651865243829,-0.6294721309030966,-0.6835702100888932,-0.05244109211902126,0.06452545972817147,0.4127663952316276,0.7072321077869057,0.9393545471715312,1.0,0.9553550379465761,0.856600114310869
-1.0,-0.6000515966535362,-0.6383684768860212,-0.5835041790015976,-0.36507293793164164,-0.47647628399092345,-0.48434224543687554,-0.4095279544702347,-0.36235770688570745,-0.2391654438754025,-0.1759065801110019,0.0916082522847228,0.3273177053266261,0.2862394987048842,0.4565681687567311,0.4834569505342401,0.566617676813344,0.7400848240754947,0.9284176661947825,1.0,0.8802649350198866,0.07741543408829688,-0.47093274359449677,-0.6225187153005196,-0.965049558371046
1.0,0.9589433136578911,0.9577976735587777,0.83414389327262,0.4028904159971025,-0.01119183624908826,-0.279788698254802,-0.519802537663183,-0.6097210530193831,-0.6425774816053194,-0.7607683065015712,-0.8054069734033602,-0.798121116014897,-0.7313065826622739,-0.7416099187517331,-0.7352807257425853,-0.711916537201382,-0.7015757241671272,-0.6983054235203959,-0.6886195614687474,-0.6735736686904352,-0.6887225856144767,-0.6823597608146154,-0.8233327585358846,-1.0
-0.9893108561438422,-0.8135075022818978,-1.0,-0.9223866845536965,-0.7784607164572224,-0.6576275918710867,-0.7004277199283786,-0.5956280140225467,-0.6121122697578658,-0.5205465243933551,-0.43958075196332846,-0.35762877594392317,-0.3450131542298154,-0.32147540990791323,-0.1917825826235121,-0.09585437466630453,0.08004313504330174,0.07649098343511862,0.08905124591811142,0.26756024946613,0.7018991292035937,0.9846408784457987,1.0,0.8815850680998472,0.7157347640047578
-0.07077473829776926,-0.11434753193164848,-0.18327435088041633,-0.2972007463808064,-0.45403579978947706,-0.5990669854728141,-0.7060090601632313,-0.7942534877714128,-0.8634986033322307,-0.9501333932840632,-0.9818204729563361,-0.9967680227931937,-1.0,-0.9830621628210654,-0.9329090602998841,-0.6322027247112925,-0.19238779405717066,-0.5870122187497006,0.567244847753541,0.604300355111903,1.0,0.9757403311938118,0.9820568960339358,0.889682373894559,0.8350023213960831
