0.3544221177726299,0.019679747253277702,0.3025389449240652,0.17800364830242854,-0.6114778310562198,-0.11458996616793538,-0.085469897767526,0.4056082704095354,0.5689967873661985,-0.6468182157907826,-0.9439226418962843,0.14612434272737973,-0.6373104330085517,-0.6762566235153965,1.0,0.014125157084408313,0.722756171558137,-0.885259217344132,0.9671935742614175,-0.6056888108082602,0.9537039930291098,-0.6865582499545797,-1.0,-0.7572820763687289
1.0,0.5426399207529382,0.29889632007448386,0.10930941116252568,-0.3575888321526173,-0.6556687682200136,-0.8562975492866571,-1.0,-0.47177735689181677,-0.2374184097717571,0.002953656636379476,0.22634217642896348,0.37524454380458705,0.4826435853199451,0.5405595605343494,0.5902345853417366,0.6219394151695423,0.634902059770919,0.6733077845505553,0.683328315469373,0.6924503514157563,0.7054712221471919,0.712639098155551,0.7258452797750659
-0.6556410394610348,-0.41821740076151404,-0.42227581935326586,-0.34616352773628756,0.026548305070984934,0.5024050017477877,0.6313024050575513,1.0,0.6826401656967414,0.29151481397749635,0.1892758476945522,0.0834889421183378,-0.23790986907265033,-0.26904879776344637,-0.4112508733010378,-0.5310366966574392,-0.621821492118645,-0.7010915358909273,-0.799219937945223,-0.8689359222988442,-0.9051304687706937,-0.9123071226589812,-0.9511451467540842,-1.0
-0.06598514297331781,0.28585591181051995,0.7889543265276726,0.9265508913045089,0.9853868366156115,1.0,0.9928711978717353,0.8393295690856626,0.38222525659552,-0.10757449356586424,-0.3264808574192358,-0.36544531883869036,-0.36487764445273385,-0.5050812208610828,-0.5804534861203738,-0.6591335571399495,-0.7942479674431572,-0.967764820594771,-0.9110493702648426,-1.0,-0.9341305672942571,-0.8306588909599819,-0.6506754909189816,-0.2954528723531563
-1.0,-0.636947393688186,-0.2704244725730792,-0.06374618430417611,0.3123048903426302,0.6752504804921289,0.874675148004441,1.0,0.721239981230104,0.3525929389511011,0.15195428404738265,-0.11792867528049655,-0.13485575899716484,-0.2655772953062885,-0.36287145896693784,-0.407288996515753,-0.4613475250096455,-0.5090169251824866,-0.5519351009048308,-0.5827327379787304,-0.6165369445766664,-0.6432433698780458,-0.658100573651025,-0.682291949254998
-1.0,-0.6388772636400915,-0.16307666318908587,0.2500897348226665,0.430017314150259,0.7585179722212847,0.9136762192653736,1.0,0.8035084193384838,0.5602121814367191,0.41613422376132214,0.28671509132783535,0.24215525806710447,0.21666102909466178,0.17185466655397463,0.1047509530301689,-0.009916259077232703,0.0019242537203618681,-0.053633417254074334,-0.1301491846819357,-0.1347242311625626,-0.1679613198103398,-0.1961107160652401,-0.22303680002122706
1.0,0.9522143910109595,0.742035637209268,0.6785845102972885,0.45827403534970657,0.20978659482398365,-0.24335427153483036,-0.6754008495785462,-0.8460096564322501,-0.8406615209024098,-0.6384895867311563,-0.7573194624390563,-0.8629497136463923,-0.9311264974492113,-0.850961867659705,-0.8190249216828349,-0.9439209070185004,-0.9768263019392043,-1.0,-0.9681830096383827,-0.8568815759820123,-0.5787442041518552,-0.7052823487954323,-0.7172886252328171
1.0,0.9920339696846785,0.8556029491230459,0.6565479004913377,0.006273345995109425,-0.5222669638260848,-0.6983361371619294,-0.6267808300983786,-0.7118897997605433,-0.733523807688333,-0.7909786648150255,-0.8398688315219914,-0.8587391971347426,-0.8640110957542861,-0.8889650715767119,-0.8836878563373977,-0.9235894773627197,-0.9553477706014187,-0.9750140084991198,-1.0,-0.6162147610953984,-0.06292507244501566,0.29391762159448764,0.8843155187828109
-0.6955437551081671,-0.03805400273880499,-0.23778752255940105,-0.26084400525741436,-0.5140495128004652,-0.7297192479486869,-0.8714788217877357,-1.0,1.0,0.8789951144960297,0.7224419362964862,0.5719157667854236,0.36420246520069566,0.36666497617698246,0.28178824154914794,0.19195749635086634,0.003216430684777727,-0.024520232841456435,-0.05285264618633012,-0.1153319572447069,-0.165385357073198,-0.23428098988514312,-0.23365801050449841,-0.24929644066124124
1.0,0.11754348619528976,-0.02750901363047953,-0.2762128516158465,-0.06622346699399695,-0.7121709489232153,-0.8216175745516773,-1.0,-0.8186615859167173,-0.8560929331776781,-0.7439880165058822,-0.6987202307232823,-0.6455071978991178,-0.5847875177802719,-0.49637122042458903,-0.3616085292682647,-0.2149522597756478,-0.03342066008263367,0.08148496345422851,0.19725730987245949,0.36241619216048204,0.5282790681329614,0.6569222522783564,0.8559887090298266
