0.08168696006055765,0.15104799413785308,0.12973130078262418,0.20696752004547103,0.2887636918753056,0.3927862539345883,0.7265996504719359,0.7416096596048303,0.7056094874927903,0.8142835516030429,0.8730403286345847,1.0,0.9993234300119787,0.9655199127728247,0.9565737743164184,0.4918428916260653,0.14718309105211347,-0.0711937527278701,-0.031096505314472722,-0.5299313961598728,-0.4515136628388077,-1.0
-1.0,-0.8558251567183187,-0.20481446170051953,-0.4804216723991803,-0.142676045622523,0.1072315468257441,0.14542167247980275,0.5341480418829445,0.1663011696828529,0.3098487064302773,0.16446905295847314,0.43000253781025144,0.599746552118974,0.8011634444899891,1.0,0.8697346253728993,0.8477797603276969,0.8267084890160292,0.7071857143157663,0.8685518696335113,0.7932368459657131,0.9407763765477566
1.0,0.839939391716447,0.6305492992466699,0.38525938102319746,0.20604853458923222,0.06535951325617839,-0.16138352836981817,-0.1318270350819717,-0.24255779970638447,-0.5182707088780006,-0.3730621780567145,-0.4303546454338315,-0.5616761451593476,-0.7599683394240709,-0.800031235976627,-0.8056314717429497,-0.8264901454077702,-0.9116487361682186,-0.9551882266226168,-1.0,-0.9967006037353839,-0.9924148742364749
1.0,0.3091192247731376,0.07281355293215008,-0.040298736871128504,-0.11024974441369184,-0.19494818596147911,-0.2424832667641097,-0.5334216776663916,-0.5737818832322561,-0.6702481363906521,-0.9689731332567356,-0.9671559659453701,-0.9824826179609735,-0.9700100026330568,-1.0,-0.9924673785987949,-0.9453802580722392,-0.9241543622048304,-0.903899517421636,-0.8108995046197903,-0.7913679375781328,-0.699608290521007
1.0,0.7548326340333735,0.7616282362513456,0.41380002766929147,0.051694122353785454,0.1978306970004906,-0.2584797089223462,-0.5267307833275829,-0.6884252011176446,-0.781218783287838,-0.8503198995018704,-0.9210285330341594,-0.9328956716839494,-0.9769823565069035,-1.0,-0.8999709209195647,-0.8369110555617411,-0.8058648905829033,-0.7760671856650891,-0.7631001701769157,-0.7673299354687944,-0.760412476450804
0.6734586042255764,0.7183711727450699,0.8276413981420083,0.8908148638460844,0.9232748330452516,0.9526173074055038,0.9984541843116146,0.9767748488546724,0.962720687918847,1.0,0.9784804828691616,0.9327658530601266,0.9750653651053596,0.9456665956860664,0.7266378052523468,0.27407209847452396,-0.2738274683664721,-0.4236520254740188,-0.4327551369916546,-0.4653040614526073,-0.4352439300851698,-1.0
-0.5581095934914913,-0.6726759489446524,-0.7555789764504792,-0.7892158335516168,-0.7963836357578178,-0.8549322047270067,-0.8811426837081542,-0.9136500760107908,-0.9825897274071373,-0.9626610235304652,-0.9741743702619178,-1.0,-0.9901547961253414,-0.8945477861416409,-0.6912066219829787,-0.31804369139924327,-0.009208885328980454,0.38130217685094925,0.596156026796572,0.7988063509222538,0.9524918487214846,1.0
-0.28616607070535216,-0.7320828706428186,-1.0,-0.846680806655432,-0.6142637895807597,-0.3622329287006316,-0.7360725356763683,-0.20887855240870956,0.020828286894881032,-0.1688718113183315,-0.07824935913076592,0.21948627034456658,-0.1402251251338248,-0.3532029542040348,-0.3624257381468743,-0.16859495760100174,0.8300258545498527,1.0,0.9117358926783787,0.7532880481851181,0.6755859923106209,0.567262068875179
-1.0,-0.6776862847014129,-0.45202170777902007,-0.15442220936119944,0.018793514375485598,0.18855575099235877,0.4035608532987458,0.567780683282822,0.6652032106170265,0.746236722662823,0.814984196856541,0.8791501027826532,0.880067073946611,0.9909767686631612,0.947940720688087,1.0,0.986261435423635,0.9772561920105067,0.9711861115645675,0.9705219402518046,0.9675292655079912,0.9705896303705683
0.0005229529569918956,0.1554927885628128,0.2817866912336082,0.47820726590748985,0.47378856366974476,0.5563093579544605,0.6714183757536205,0.7245428135964829,0.770299073606435,0.7785041290261794,0.7836039092073177,0.8944654920270758,1.0,0.9773005840742748,0.8083306135110906,0.3996097834781216,-0.289573148427811,-0.36463196772586304,-0.5994721754048753,-0.7718667679595155,-0.8476438377884999,-1.0
