-1.0,-0.7738130637327783,-0.5352363960749331,-0.15303796213698084,-0.11180493606898612,0.27425909406284066,0.2917038358608386,0.6560114976707303,0.7006640896025373,0.9250173456239468,0.9153533551392605,0.9856774705124391,0.9963326395083751,1.0,0.9516800475765683,0.9374566359401328,0.9133214391911983,0.8979086133412628,0.8540489642184557,0.8349687778768957,0.8403211418376448,0.8455743879472692,0.809198136584399,0.793785310734463,0.6962037863019128,0.43160868272375863,0.15447517097829322,-0.11408464664486084
1.0,0.3909190550593502,0.31256267344511546,-0.1509059956624147,-0.35113453510878945,-0.4179706629975979,-0.65066113196987,-0.6676383479862876,-0.7827009631305238,-0.8543410834635385,-0.8984165481215457,-0.9337702012546347,-0.99561577388587,-1.0,-0.9599356358293883,-0.9661388493738483,-0.9208507264289544,-0.8874093421328794,-0.8617569552948858,-0.842867470441454,-0.7954338751428371,-0.7529441943984514,-0.6298127375760827,-0.5121848837480468,-0.4593409668617804,-0.3391012336466034,-0.27385088967141635,-0.22431846272241796
-1.0,-0.65817436211902,-0.15651199110847092,0.3429658231850454,0.5720376740219795,0.7719629391869234,0.7813527005145207,0.8813824028207613,0.9237321426860468,0.9760465272255172,0.9973172110492579,1.0,0.9218158648640882,0.9078270367637902,0.8875144918510292,0.887131236286637,0.8800410083453902,0.5541013136084469,0.2576339717732279,0.13907386292864765,0.19815270817963215,0.17126733033755248,0.07018367522923485,-0.10921825446253197,-0.188092249614349,-0.31094482078011665,-0.2327031973095458,-0.4667573704835727
-1.0,-0.6833666174640387,-0.39513569312996255,0.051257561286214504,0.08097208956807811,0.26589679025209123,0.5226380326666862,0.6428468061705883,0.6727542859348017,0.7397084503101694,0.7889110783093589,0.9075762399544631,0.9077691914368131,0.9417286523303716,0.9552352560948547,0.9538845957184066,0.937290768236327,0.9509903234831598,0.9785823854591762,0.9953691644236053,1.0,0.9984563881412019,0.9835991240002697,0.9700925202357868,0.9021735984486703,0.8168890432500748,0.6169913075357201,0.5118327496550994
-1.0,-0.7068557919621787,-0.6406619385342689,-0.26871552403467536,-0.2860520094562582,-0.2214342001575944,-0.03388494877856907,-0.062253743104803694,-0.0007880220646142577,0.018124507486214636,0.10953506698188464,0.12214342001576473,0.23719464144996638,0.32230102442868747,0.4200157604413062,0.4940898345153759,0.487785657998427,0.4767533490937754,0.47202521670607256,0.5256107171000848,0.5949566587864514,0.7115839243498816,0.8486997635933866,0.9322301024428792,1.0,0.970055161544537,0.9180457052797533,0.8376674546887348
-0.026759167492560687,0.575817641228944,0.5123885034687878,0.5104063429137808,0.4529236868186346,0.7581764122893955,0.9940535183349901,1.0,0.8453914767096238,0.9028741328047589,0.8553022794846474,0.9068384539147729,0.6114965312190359,0.48662041625371977,0.4727452923686821,0.46679881070367224,0.4568880079286486,0.5579781962339034,0.5599603567888993,0.4568880079286486,0.11595639246779599,0.20713577799802718,0.06045589692765674,0.03270564915758145,-0.04063429137759822,-0.39940535183349135,-0.5976214073339873,-1.0
0.7255805803782029,0.7802488105346868,1.0,0.6672462361678326,0.12536223093822874,-0.10317684956801854,-0.4987936867359455,-0.5048859056784332,-0.6053643874759074,-0.6780289245616162,-0.7133476203954551,-0.751254161443802,-0.7792568032024585,-0.7901796665453614,-0.809496852802825,-0.8133031418058307,-0.810397207283706,-0.8342539053549526,-0.8311161430323615,-0.850039761163452,-0.8710713948755273,-0.8970307171835618,-0.939902686237246,-0.9444098499858478,-0.9538015715768333,-0.9531006968312374,-0.9638510371598399,-1.0
-0.7603957748362083,-0.7747470695725814,-0.54788964656594,0.34358425814502835,0.6576191112893881,0.3732673708606322,0.6922939786959044,0.9341266657752827,1.0,0.9597985470428316,0.8502473592726298,0.2056870348085753,0.1533627490306193,0.221999376030664,0.03801756027989489,-0.08909390738512257,-0.2086286045371485,-0.2481169496813298,-0.419619378704818,-0.7336542318491779,-0.7464901724829522,-0.6984445335829212,-0.76173285198556,-0.8180683692115707,-0.8740473325310872,-0.9596202700895846,-0.9651468556402375,-1.0
-1.0,-0.8586623925397082,-0.6663266792947701,-0.5532565933265348,-0.47282529506047066,-0.4722424595657885,-0.37316042546991324,-0.26183884598572127,-0.16975083782602607,-0.053475156637040167,-0.006265481567829689,0.10389042692699779,0.2880664432463915,0.474573801544514,0.6785662246830835,0.8519597843508677,1.0,0.41191898586623976,0.1694594200786832,0.04065277575404114,-0.09135946379134485,-0.13390645490310416,-0.1260381757249024,-0.17120792656272987,-0.1910243333819056,-0.22512020982077763,-0.29476905143523213,-0.33119626985283623
-1.0,-0.9034907597535935,-0.6724242058219592,-0.5018722067882595,-0.3687240810081732,-0.27889841768329504,-0.17417562507549222,-0.048516326448443836,0.05109312718927406,0.1304102749929541,0.18176108225631116,0.26586141643515715,0.3880299553086122,0.5236501992994322,0.6876353826951727,0.8324596368321455,1.0,0.5360430003623624,0.38274348753875276,0.26216129162137136,0.06760075693521772,-0.06176269275677415,-0.20417119619921897,-0.32950839473366345,-0.41631436969038127,-0.48979345331561785,-0.5507508958408824,-0.6057494866529773
