-0.96762620076583,-0.6925682710075604,-0.42025779418390063,-0.12426451583107989,0.18199065586624252,0.6142104317552657,0.6269375201164116,0.7491714451115232,0.7859985827212017,0.797658742650112,0.8150442216253104,0.9001944156421684,0.9723449708188543,0.9639341428865136,1.0,0.9848224828653651,0.6221936060091644,0.22489369724438957,0.030094744994269895,-0.11149334693923896,-0.1912311441119776,-0.28001310489548203,-0.42367866249731034,-0.5788896645616397,-0.8237606473694083,-1.0
0.9707920492417024,1.0,0.7918693747220265,0.5916040033408918,0.2902962599397325,0.6526941504135255,0.34294586085303536,0.0929473679578563,-0.12588287981372637,-0.5796713326901135,-0.6103705251087915,-0.22512193625861832,-0.5332988332255573,-0.6306530267316437,-0.8981820265497782,-0.6813997648192016,-0.63287090033835,-0.7401229208984527,-0.9122323716864167,-0.8064031752672121,-0.4546995700269809,-1.0,-0.5830224285346306,-0.8017075047804507,-0.5983661121690813,-0.71957287794659
1.0,0.7113640383117901,0.30294073936266996,0.46694562134619777,0.32518501815801937,0.046572085626370274,0.1969372742210318,0.008743232740579643,-0.2931730629669519,-0.5332497920751917,-0.3108808809590696,-0.48515106750532433,-0.5286682751698313,-0.6855942760630354,-0.6321698978060117,-0.590723192818794,-1.0,-0.7615881110358791,-0.6516904294228829,-0.7129723265800827,-0.8670023064992369,-0.769225615930995,-0.9809862362766061,-0.95530171870068,-0.8335059317894304,-0.8362078125174828
-0.878225237458325,-0.8577723475623642,-0.6645867911718429,-0.13881310696739702,-0.9904704279383717,-0.762038083568623,-0.2076656340501819,0.08537055544446481,-0.3467632409632544,-0.3597418461676045,-0.45342083202999317,-1.0,-0.20663936362371582,-0.7860726348885962,-0.7330567705532385,0.11159403585441985,0.17003345026198047,-0.11664593265075696,0.06562648250865255,0.2624200084751882,0.09925831895628723,0.4102850297614298,0.6423256979950533,1.0,0.9430545187639701,0.9673123407334139
-0.4784972698960642,-0.3586921841595625,-0.44539499199579524,-0.48208458996417636,-0.690719704349759,-0.7508557390432788,-0.6627040133439245,-0.5819716565190154,-0.3695238548825933,-0.3406195757292455,0.324929717939044,0.5064033586593375,1.0,0.9016333065402686,0.8002517192253007,0.7510712029241435,0.031013986813519967,0.10306382032048123,-0.3514243840387262,-0.586523556046418,-0.6636491125947256,-0.7004667886823088,-0.9151646754049728,-0.9052329230483551,-1.0,-0.9412397471894041
0.9990578580331171,0.6752501998232843,0.8887569164751496,0.5097987033074285,1.0,0.48070864693413884,0.2192775352465135,0.5794534220440517,0.35211502892507274,0.31958261207968564,-0.24169312143472732,-0.47730190177303133,-0.1255825613302014,-1.0,-0.9454429420576811,-0.9798864112184896,-0.7519087205427526,-0.40020866287595525,-0.2005709194294295,-0.48525336914326433,0.058255493587359375,-0.055931639470301886,-0.043001328541620754,-0.36619823502374216,0.1687912300402692,0.1965779922998694
0.8801053364760592,0.9696813205438315,0.9820117244401705,0.07685649819791607,-0.764618639395538,-1.0,0.70379930603148,-0.15560549395294576,-0.2419104661657263,-0.6756736724961824,0.9145755247387959,0.12355367020480679,-0.13211981214301127,-0.06076159653030677,0.34532097899884384,-0.45294800987659245,0.9455129302533329,1.0,0.24419715953601773,-0.47636961536894395,-0.34338507003330687,-0.12008558024937854,0.8052979169541183,0.6540569270394241,-0.010410485588043583,-0.026595160078752622
-0.05679560568785236,0.28298248264205816,0.3547543537168951,0.7897509697570981,-0.003716222862432561,-0.05131705700405642,0.6835987029671573,0.6922050414462044,0.6700584052918166,1.0,0.17787294562855505,0.22827128724532408,0.3289638894979847,-0.05894039511370486,-0.05722288336813608,0.29488773447069727,-0.19214584625658104,0.082421865013655,-0.5714357202203709,-0.2316134573111568,-0.7719812665961104,-0.31986656461350726,-0.6116501211106828,-1.0,-0.7763226836294466,-0.5053501237281384
-0.8319704600508756,-0.8291795226352546,-0.8297600171688964,-0.8160722988312656,-0.7861762624675925,-0.7696333314152661,-0.7715850682107911,-0.7586043132374735,0.7759702324515678,0.845706111149725,0.8572444638545613,0.9013077543963879,0.9620478301796123,1.0,0.9841717727628341,-1.0,-0.9643986634227367,-0.9366283294515361,-0.9166280306995706,-0.8995937113585597,-0.8923343534112362,-0.8800814326171827,-0.8736776475171951,-0.8723806679581447,-0.8654018882002368,-0.8610127588607289
0.14622336486959253,0.08047084957269202,0.05062267778513552,0.21537106217974977,0.3544753821532731,0.3615949155581013,0.4138751142004462,0.4887747022580662,-0.11260217511247117,-0.14591333604575274,-0.28733763798252265,-0.592958078731227,-0.7769207591082763,-0.9673539067971038,-1.0,-0.8974669339192962,-0.23115227008000294,-0.02929990400561444,0.19410426444546625,0.45775471846502924,0.5597986135504023,0.6690145533212806,0.7891369134312072,0.8729109679396128,0.9410193511216516,1.0
