-1.0,-0.8706983054499533,-0.6748468441410305,-0.4352081877748767,-0.24314305122396174,-0.05901011902587949,0.10835641665790852,0.26685931671223995,0.4700444238345718,0.47134010785358993,0.5776675036390981,0.7362312542402976,0.8081897534374805,0.7886081232464863,0.8356670817860128,0.8923103781813415,0.9329294691585002,0.9571391132000446,0.9845832687056781,0.9950912281081146,1.0,0.9837751559247276,0.8905058850565495,0.8745501126389046,0.8579602801994113,0.7563735447859328,0.7394035242896442,0.6233782200164368,0.5978288419820965,0.5017629326860107,0.35097532682765387,0.3369196891206532,0.19302736942412002,0.12697605364128384,0.058590518680029735,0.014884808846499231,-0.03042056139216398
0.47234652471086513,0.7888411496920651,0.28129843797987397,0.7354113452606257,0.41013613881432187,0.43057968410093816,0.6914699690630666,1.0,0.5849849294007512,0.429236111452614,0.7816448682195991,0.2649215352369181,0.7602403402679985,0.2228107519892295,0.6449654005472971,0.19832874114860988,-0.1460872886857041,0.5209199866091248,0.22953639709507723,0.23365859596418148,-0.389404865454442,-0.24715636827457232,0.1941392090573537,-0.3148132772869111,-0.29232021618558013,-0.49303590519106,-0.5819802089111934,-0.7109681761944724,-1.0,-0.9586881594135858,-0.36355335154603374,-0.08556361340637342,-0.5755445639937611,-0.25153732472671175,-0.37809441086200346,0.3689117888171425,0.4476311753621056
1.0,0.9712221517414807,0.9059848031168793,0.6692311005734626,0.7663063909494168,0.6277087194520437,0.33762159907477596,0.6492716261947782,0.7492405922474836,0.07422743053152003,0.3747039010856028,0.22814221056560524,0.20910449126486674,0.4235604662163135,-0.3722481983211484,-0.15398680419587718,-0.3409059000235174,-0.3594356759684554,-0.48105955557364877,-0.3228990749555951,-0.5367382418138312,-0.6792853421989502,-0.2112393398341793,-0.3943763957596963,-0.4861770498144551,-0.4840370887484927,-0.7161210883007041,-1.0,-0.35133170877703257,-0.40189705463367,-0.9416556459893427,-0.6345601323440295,-0.689795270183694,-0.2967594605242616,-0.37270979344181265,0.009466878775460819,-0.4485938957826804
1.0,0.3184869462567512,0.32786659178019106,0.21742145105936372,0.2565562113463544,0.28753420867183466,0.14887781137202794,-0.24624334110860835,-0.5032132766392139,-0.05146741400343691,-0.07910828232697831,-0.5677326600791257,-0.550326227503756,-0.4341874080344402,-0.7822362548441633,-0.6032662029941762,-0.30191441715476297,-0.31771365546977204,-0.4704709684896936,-0.5282469923207253,-0.559463616096119,-0.5792562415199418,-0.6840308065849694,-0.8805892513103062,-1.0,-0.5641181101765778,0.147954392072839,0.062149047843655714,0.3917443844820063,-0.36612504192382855,0.1634916446835244,0.4023340275475997,0.3154665994322623,0.4271980173909242,0.1538271911297655,0.4549679528903159,0.31870908403266873
1.0,0.9571366008875324,0.4832326048455884,0.6989509302034054,0.3118223523853869,0.05633984894952393,0.14962924494266883,0.3190253168220185,0.19524332657026444,0.1522206425018764,-0.25112271600732206,-0.16722524122696247,-0.46015580122642774,-0.5527794578939687,-0.11140303569958887,-0.16250101708109643,-0.20250395482650752,-0.43849436176163104,-0.7910600358987412,-0.6377518776685275,-0.17047604104310488,-0.807494841633812,-0.8845144324769106,-0.3333114062476069,-0.9040975885960387,-0.8962437384696872,-0.37942185627408476,-0.4929494881896692,-1.0,-0.6232330476657899,-0.4356856214517275,-0.30751200120807565,-0.49989871818438936,-0.2592174650366782,-0.09831069159768757,0.47564191028069347,0.33186011697589746
0.8870558038556036,1.0,0.9529095822450571,-0.21914991681789475,0.27191747191249616,0.5308331462063496,-0.1646710203560342,0.7759904292612603,-0.25407915894889577,0.20379207085246343,0.1548775025746969,-0.27519206755284054,-0.45637424878366895,0.018175122287859002,0.07427834567750335,0.22472408212582984,-1.0,-0.4335712476283726,-0.9838682067985857,-0.06776910245782086,-0.15225239394247814,-0.00962325739050518,-0.8051764226348822,0.09843417880899463,0.11644820605954687,0.02090652951083838,-0.2806115930386375,-0.59764744937874,0.2084432098286617,-0.7108571070068612,-0.4007650300290635,-0.48932691808720474,-0.7307706164088456,-0.3090033510848159,-0.8005935414723228,-0.049467917134578654,-0.263176161377225
-1.0,0.6099275191917133,0.22561497534899266,-0.3590649185079793,-0.041953542915541986,-0.8581174784750392,0.5036104247732118,-0.046476540509442166,-0.8945005504442656,0.26177519316491105,-0.7796554073278456,0.7234842167610185,0.08866187699177486,0.2922888049158976,0.22802860731585106,0.8502725148424739,0.3926949102386579,0.06108390511012707,-0.5402848992523126,-0.5759652985728586,0.747295705494379,0.49480084428977644,0.7363864742240631,0.9355408699405352,0.8045038830698787,-0.4241381026518014,-0.5683315954393411,1.0,0.05594512041390942,-0.19438923536113784,0.3386468515835199,-0.13051106816057245,-0.8178107597856321,-0.19523363565459106,-0.8412304394029443,0.9731355636212979,-0.6022419422741705
0.20293284625594032,-0.6387599180998376,0.9166902233700722,0.8841995036718895,0.18204838653988098,1.0,-0.7035883374541109,0.004266271139552025,0.45852334548634244,0.2779993688063238,0.060660294632467915,-0.9494584638378065,0.022084583154408755,0.06355202924370484,0.8157421993233023,-0.2839510843441283,-0.32873430530434045,0.5485687120708078,-0.3507698018140488,0.1086952457385244,0.48117760627027284,0.5954251621633675,0.8000529752196339,-0.22817674308477165,0.21890385357589714,-0.682117591424763,0.3279446525473617,-0.5982989309080102,-0.4597565682604997,0.7822131563921155,-0.16869293110186445,0.152598374468792,0.24730339686863734,-0.9823927549437053,-0.13253575274310136,0.0071019261310680815,-1.0
-0.7129291042345871,-0.27966752131569517,-0.11625597738710947,0.013767510137868255,-0.10874015677219984,-0.41408691066937053,-0.5774758594779239,-0.5547333934096164,-0.5697413559089236,-0.6443222043548864,-0.7321212622710682,-0.8103291243054455,-0.9150686520276321,-1.0,-0.8297575117123025,-0.8411350318883828,-0.7978246461318752,-0.6304727538664292,-0.5636381943720368,-0.6458271472555501,-0.38572563793797654,0.21257724130040723,1.0,0.6653400666168476,-0.15504044867920685,-0.21193979021743292,-0.34322411831351274,-0.5456900258041808,-0.41064753474998184,-0.3149972416021629,-0.4522376746440877,-0.46331184977739226,-0.46484177237256064,-0.5718132915291865,-0.6057879193857343,-0.647974310365447,-0.7035990991793468
0.1445377571701738,0.055099861240125,-0.10535168717102783,-0.19584130374220687,-0.42018688458205045,-0.5419000340803972,-0.6803792869222912,-0.8890735066983877,-0.9023024776528853,-0.9890617566615033,-1.0,-0.9189999460074353,-0.9278484410717137,-0.9969344748302381,-0.9404231639471416,-0.8937324932082429,-0.8500952892538183,-0.8830834326180401,-0.8716743204189057,-0.8071151128544141,-0.720502428666095,-0.46247221462050236,-0.2630682188460184,-0.23031290342847144,-0.22283008812383576,0.31504311157491527,0.4476279131262191,0.6085091402030856,0.8160319817784161,0.9180213947026528,0.8788739121226983,0.8732722798486683,1.0,0.9390385960640093,0.9464883406342457,0.9727980495550199,0.9154939957994161
